Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
MED Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9090106007067138,0.3419371326348071,0.3860357761107905,0.3068807339449541,20,75
MED Normal,Random Forest - Fine Tuned,0.9176678445229682,0.4934782608695652,0.4690082644628099,0.5206422018348624,20,75
MED Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.9067491166077738,0.3818224408526587,0.3901388224030637,0.3738532110091743,20,75
MED Over Sampled,Random Forest - Fine Tuned,0.9153003533568904,0.5893438410142197,0.4703308722996992,0.7889908256880734,20,75
MED Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9285512367491168,0.6277614138438881,0.5242927429274292,0.7821100917431193,20,75
MED Under Sampled,Random Forest - Fine Tuned,0.9057597173144876,0.3867555759944815,0.3877362840018442,0.3857798165137615,20,75
MED Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.904452296819788,0.2991187143597719,0.3438617401668653,0.2646788990825688,20,75
MED Normal,Random Forest - Fine Tuned,0.9176678445229682,0.4934782608695652,0.4690082644628099,0.5206422018348624,20,75
MED Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.9136749116607774,0.4548091943762553,0.4428509343763581,0.4674311926605504,20,75
MED Over Sampled,Random Forest - Fine Tuned,0.9153003533568904,0.5893438410142197,0.4703308722996992,0.7889908256880734,20,75
MED Over Sampled,Random Forest - AL - Query By Committee,0.9206360424028268,0.6152792052072628,0.490978676872608,0.8238532110091743,20,75
MED Under Sampled,Random Forest - Fine Tuned,0.9057597173144876,0.3867555759944815,0.3877362840018442,0.3857798165137615,20,75
MED Under Sampled,Random Forest - AL - Query By Committee,0.909929328621908,0.3707726487287089,0.4013896312132549,0.3444954128440367,20,75
MED Normal,Random Forest - Fine Tuned,0.9176678445229682,0.4934782608695652,0.4690082644628099,0.5206422018348624,20,75
MED Normal,Random Forest - AL - Query By Committee,0.911095406360424,0.4325665313486693,0.4254658385093168,0.4399082568807339,20,75
MED Over Sampled,Random Forest - Fine Tuned,0.9153003533568904,0.5893438410142197,0.4703308722996992,0.7889908256880734,20,75
MED Over Sampled,Random Forest - SSL - Self Training,0.9228975265017668,0.5996330275229358,0.4996941896024465,0.7495412844036697,20,75
MED Under Sampled,Random Forest - Fine Tuned,0.9057597173144876,0.3867555759944815,0.3877362840018442,0.3857798165137615,20,75
MED Under Sampled,Random Forest - SSL - Self Training,0.9081625441696112,0.4015657379691457,0.4031437817845585,0.4,20,75
MED Normal,Random Forest - Fine Tuned,0.9176678445229682,0.4934782608695652,0.4690082644628099,0.5206422018348624,20,75
MED Normal,Random Forest - SSL - Self Training,0.922756183745583,0.5432511491851233,0.498848810437452,0.5963302752293578,20,75
MED Over Sampled,Random Forest - Fine Tuned,0.9153003533568904,0.5893438410142197,0.4703308722996992,0.7889908256880734,20,75
MED Over Sampled,Random Forest - SSL - Co Training,0.9169611307420494,0.6170143415906127,0.4785136501516683,0.868348623853211,20,75
MED Under Sampled,Random Forest - Fine Tuned,0.9057597173144876,0.3867555759944815,0.3877362840018442,0.3857798165137615,20,75
MED Under Sampled,Random Forest - SSL - Co Training,0.90547703180212,0.3829296424452134,0.3851508120649652,0.3807339449541284,20,75
