Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
MED Normal,XGBoost - AL - Entropy Uncertainity Sampling,0.9182644628099174,0.4592673592126845,0.4682274247491639,0.4506437768240343,20,75
MED Over Sampled,XGBoost - Fine Tuned,0.9190909090909092,0.4318049912942542,0.4702907711757269,0.3991416309012875,20,75
MED Over Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9187603305785124,0.4535853251806559,0.4705882352941176,0.4377682403433476,20,75
MED Under Sampled,XGBoost - Fine Tuned,0.8953719008264462,0.4608177172061329,0.3820621468926554,0.5804721030042919,20,75
MED Under Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9027272727272728,0.470058532192706,0.4049650892164468,0.5600858369098712,20,75
MED Normal,XGBoost - Fine Tuned,0.9178512396694216,0.4371460928652321,0.4628297362110312,0.4141630901287553,20,75
MED Normal,XGBoost - AL - Marginal Uncertainity Sampling,0.9156198347107438,0.4560468833244539,0.4529100529100529,0.4592274678111588,20,75
MED Over Sampled,XGBoost - Fine Tuned,0.9190909090909092,0.4318049912942542,0.4702907711757269,0.3991416309012875,20,75
MED Over Sampled,XGBoost - AL - Query By Committee,0.9188429752066116,0.4501679731243001,0.4707259953161593,0.4313304721030043,20,75
MED Under Sampled,XGBoost - Fine Tuned,0.8953719008264462,0.4608177172061329,0.3820621468926554,0.5804721030042919,20,75
MED Under Sampled,XGBoost - AL - Query By Committee,0.895702479338843,0.4597602739726027,0.3824786324786324,0.5761802575107297,20,75
MED Normal,XGBoost - Fine Tuned,0.9178512396694216,0.4371460928652321,0.4628297362110312,0.4141630901287553,20,75
MED Normal,XGBoost - AL - Query By Committee,0.917190082644628,0.4737394957983193,0.4639917695473251,0.4839055793991416,20,75
MED Over Sampled,XGBoost - Fine Tuned,0.9190909090909092,0.4318049912942542,0.4702907711757269,0.3991416309012875,20,75
MED Over Sampled,XGBoost - SSL - Self Training,0.9184297520661155,0.4238178633975482,0.4647887323943662,0.3894849785407725,20,75
MED Under Sampled,XGBoost - Fine Tuned,0.8953719008264462,0.4608177172061329,0.3820621468926554,0.5804721030042919,20,75
MED Under Sampled,XGBoost - SSL - Self Training,0.8929752066115703,0.452431289640592,0.3733426378227494,0.5740343347639485,20,75
MED Normal,XGBoost - Fine Tuned,0.9178512396694216,0.4371460928652321,0.4628297362110312,0.4141630901287553,20,75
MED Normal,XGBoost - SSL - Self Training,0.91900826446281,0.4457013574660634,0.4712918660287081,0.4227467811158798,20,75
MED Over Sampled,XGBoost - Fine Tuned,0.9190909090909092,0.4318049912942542,0.4702907711757269,0.3991416309012875,20,75
MED Over Sampled,XGBoost - SSL - Co Training,0.9185123966942148,0.4280742459396752,0.4659090909090909,0.3959227467811159,20,75
MED Under Sampled,XGBoost - Fine Tuned,0.8953719008264462,0.4608177172061329,0.3820621468926554,0.5804721030042919,20,75
MED Under Sampled,XGBoost - SSL - Co Training,0.8947933884297521,0.4589885252868678,0.3800140745953554,0.5793991416309013,20,75
MED Normal,XGBoost - Fine Tuned,0.9178512396694216,0.4371460928652321,0.4628297362110312,0.4141630901287553,20,75
MED Normal,XGBoost - SSL - Co Training,0.9196694214876032,0.4407364787111623,0.4751861042183622,0.4109442060085836,20,75
MED Over Sampled,XGBoost - Fine Tuned,0.9190909090909092,0.4318049912942542,0.4702907711757269,0.3991416309012875,25,60
MED Over Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9196694214876032,0.4489795918367347,0.4759615384615384,0.4248927038626609,25,60
MED Under Sampled,XGBoost - Fine Tuned,0.8953719008264462,0.4608177172061329,0.3820621468926554,0.5804721030042919,25,60
