Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Low- Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.8424793388429752,0.6394248959515701,0.6158892128279884,0.6648308418568056,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,20,75
Low Over Sampled,Random Forest - AL - Query By Committee,0.8404132231404958,0.6433979686057248,0.6063348416289592,0.6852871754523997,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,20,75
Low Under Sampled,Random Forest - AL - Query By Committee,0.8371074380165289,0.6445446348061317,0.595071595071595,0.7029897718332022,20,75
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,20,75
Low- Normal,Random Forest - AL - Query By Committee,0.8400826446280992,0.6373008434864105,0.6086645184389545,0.6687647521636507,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,20,75
Low Over Sampled,Random Forest - SSL - Self Training,0.8300826446280992,0.6373897707231041,0.5776854219948849,0.7108575924468922,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,20,75
Low Under Sampled,Random Forest - SSL - Self Training,0.8133057851239669,0.6285150468672915,0.5399830460582086,0.7517702596380803,20,75
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,20,75
Low- Normal,Random Forest - SSL - Self Training,0.8319834710743802,0.6294878804446874,0.5864176570458404,0.6793863099921322,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,20,75
Low Over Sampled,Random Forest - SSL - Co Training,0.838595041322314,0.6410586289285057,0.6015867540531218,0.6860739575137687,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,20,75
Low Under Sampled,Random Forest - SSL - Co Training,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,20,75
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,20,75
Low- Normal,Random Forest - SSL - Co Training,0.841900826446281,0.6334546848055183,0.6174822562570041,0.6502753737214791,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,25,60
Low Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.8418181818181818,0.6438407145515445,0.6108757062146892,0.6805664830841857,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.8414049586776859,0.6498814085020982,0.6059884314392651,0.7006294256490952,25,60
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,25,60
Low- Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.8457851239669422,0.6467247254827717,0.6233576642335766,0.6719118804091266,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,25,60
Low Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.8418181818181818,0.6438407145515445,0.6108757062146892,0.6805664830841857,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.8414049586776859,0.6498814085020982,0.6059884314392651,0.7006294256490952,25,60
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,25,60
Low- Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.8457851239669422,0.6467247254827717,0.6233576642335766,0.6719118804091266,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,25,60
Low Over Sampled,Random Forest - AL - Query By Committee,0.8400826446280992,0.6456692913385826,0.6039739636861939,0.6935483870967742,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low Under Sampled,Random Forest - AL - Query By Committee,0.838595041322314,0.6451026712702163,0.5994596420128335,0.6982690794649882,25,60
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,25,60
Low- Normal,Random Forest - AL - Query By Committee,0.8414876033057851,0.6387947269303201,0.6127167630057804,0.6671911880409127,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,25,60
Low Over Sampled,Random Forest - SSL - Self Training,0.8269421487603306,0.6334033613445378,0.5706624605678233,0.7116443745082612,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low Under Sampled,Random Forest - SSL - Self Training,0.8147107438016529,0.6306425041186161,0.5425170068027211,0.7529504327301337,25,60
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,25,60
Low- Normal,Random Forest - SSL - Self Training,0.8328925619834711,0.6323636363636363,0.5878972278566599,0.6841070023603462,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8381818181818181,0.6404700697759824,0.6005509641873278,0.6860739575137687,25,60
Low Over Sampled,Random Forest - SSL - Co Training,0.838595041322314,0.6410586289285057,0.6015867540531218,0.6860739575137687,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low Under Sampled,Random Forest - SSL - Co Training,0.8266115702479339,0.6339846475924633,0.5695924764890282,0.7147915027537373,25,60
Low- Normal,Random Forest - Fine Tuned,0.8428099173553719,0.6359111791730475,0.6193139448173005,0.6534225019669552,25,60
Low- Normal,Random Forest - SSL - Co Training,0.841900826446281,0.6334546848055183,0.6174822562570041,0.6502753737214791,25,60
