Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Original Under Sampled,XGBoost - SSL - Self Training,0.9983349486816272,0.0821917808219178,0.088235294117647,0.0769230769230769,10,150
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,10,150
Original Normal,XGBoost - SSL - Self Training,0.9986331668282016,0.0677966101694915,0.1,0.0512820512820512,10,150
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,10,150
Original Over Sampled,XGBoost - SSL - Co Training,0.998658018340416,0.0357142857142857,0.0588235294117647,0.0256410256410256,10,150
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,10,150
Original Under Sampled,XGBoost - SSL - Co Training,0.9981361365839112,0.074074074074074,0.0714285714285714,0.0769230769230769,10,150
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,10,150
Original Normal,XGBoost - SSL - Co Training,0.9986828698526306,0.0,0.0,0.0,10,150
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Over Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9988816819503468,0.1176470588235294,0.25,0.0769230769230769,15,100
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,15,100
Original Under Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9987325728770596,0.135593220338983,0.2,0.1025641025641025,15,100
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,15,100
Original Normal,XGBoost - AL - Entropy Uncertainity Sampling,0.9987325728770596,0.1639344262295081,0.2272727272727272,0.1282051282051282,15,100
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Over Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,15,100
Original Under Sampled,XGBoost - AL - Marginal Uncertainity Sampling,0.9987325728770596,0.135593220338983,0.2,0.1025641025641025,15,100
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,15,100
Original Normal,XGBoost - AL - Marginal Uncertainity Sampling,0.9987325728770596,0.1639344262295081,0.2272727272727272,0.1282051282051282,15,100
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Over Sampled,XGBoost - AL - Query By Committee,0.9989065334625612,0.1538461538461538,0.3076923076923077,0.1025641025641025,15,100
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,15,100
Original Under Sampled,XGBoost - AL - Query By Committee,0.9986828698526306,0.1311475409836065,0.1818181818181818,0.1025641025641025,15,100
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,15,100
Original Normal,XGBoost - AL - Query By Committee,0.9985834638037724,0.0952380952380952,0.125,0.0769230769230769,15,100
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Over Sampled,XGBoost - SSL - Self Training,0.9985337607793434,0.0634920634920634,0.0833333333333333,0.0512820512820512,15,100
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,15,100
Original Under Sampled,XGBoost - SSL - Self Training,0.9980118790228384,0.024390243902439,0.0232558139534883,0.0256410256410256,15,100
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,15,100
Original Normal,XGBoost - SSL - Self Training,0.9987325728770596,0.0727272727272727,0.125,0.0512820512820512,15,100
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,15,100
Original Over Sampled,XGBoost - SSL - Co Training,0.998757424389274,0.0,0.0,0.0,15,100
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,15,100
Original Under Sampled,XGBoost - SSL - Co Training,0.997987027510624,0.0470588235294117,0.0434782608695652,0.0512820512820512,15,100
Original Normal,XGBoost - Fine Tuned,0.9987325728770596,0.0377358490566037,0.0714285714285714,0.0256410256410256,15,100
Original Normal,XGBoost - SSL - Co Training,0.9987077213648452,0.0,0.0,0.0,15,100
Original Over Sampled,XGBoost - Fine Tuned,0.9987822759014886,0.0754716981132075,0.1428571428571428,0.0512820512820512,20,75
Original Over Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9988816819503468,0.0816326530612244,0.2,0.0512820512820512,20,75
Original Under Sampled,XGBoost - Fine Tuned,0.9981609880961256,0.075,0.073170731707317,0.0769230769230769,20,75
Original Under Sampled,XGBoost - AL - Entropy Uncertainity Sampling,0.9989065334625612,0.1851851851851851,0.3333333333333333,0.1282051282051282,20,75
