Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,10,150
Original Under Sampled,Random Forest - SSL - Self Training,0.9940356370685156,0.024390243902439,0.0144927536231884,0.0769230769230769,10,150
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,10,150
Original Normal,Random Forest - SSL - Self Training,0.99587464897239,0.0119047619047619,0.0077519379844961,0.0256410256410256,10,150
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,10,150
Original Over Sampled,Random Forest - SSL - Co Training,0.9958000944357464,0.0342857142857142,0.0220588235294117,0.0769230769230769,10,150
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,10,150
Original Under Sampled,Random Forest - SSL - Co Training,0.9947811824349512,0.0186915887850467,0.0114285714285714,0.0512820512820512,10,150
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,10,150
Original Normal,Random Forest - SSL - Co Training,0.9963219761922512,0.0263157894736842,0.0176991150442477,0.0512820512820512,10,150
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,15,100
Original Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9927185069211462,0.0134680134680134,0.0077519379844961,0.0512820512820512,15,100
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,15,100
Original Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9964213822411092,0.027027027027027,0.018348623853211,0.0512820512820512,15,100
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,15,100
Original Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.99510425209374,0.0295566502463054,0.0182926829268292,0.0769230769230769,15,100
Original Over Sampled,Random Forest - Fine Tuned,0.9935883098486544,0.0227272727272727,0.0133333333333333,0.0769230769230769,15,100
Original Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9935634583364398,0.0226415094339622,0.0132743362831858,0.0769230769230769,15,100
Original Under Sampled,Random Forest - Fine Tuned,0.9962474216556078,0.0258064516129032,0.0172413793103448,0.0512820512820512,15,100
Original Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9963965307288948,0.0268456375838926,0.0181818181818181,0.0512820512820512,15,100
Original Normal,Random Forest - Fine Tuned,0.996545639802182,0.0,0.0,0.0,15,100
Original Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.9938368249707996,0.03125,0.0184331797235023,0.1025641025641025,15,100
