Dataset,Method,Accuracy,F1_Score,Precision,Recall,N_itters,N_queries
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,20,75
Low Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9078445229681978,0.7831004657351963,0.7742147673080085,0.7921924953727074,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,20,75
Low Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.8546289752650177,0.5983206404999024,0.7127238892765759,0.5155645296988053,20,75
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,20,75
Low Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.8908833922261484,0.7377717391304348,0.7447282701868678,0.7309439676930843,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,20,75
Low Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.9097173144876324,0.7875259875259876,0.7785268003946071,0.7967356553928993,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,20,75
Low Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.8546289752650177,0.5983206404999024,0.7127238892765759,0.5155645296988053,20,75
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,20,75
Low Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.8981978798586573,0.7609327026802755,0.7506548788474132,0.7714958775029447,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,20,75
Low Over Sampled,Random Forest - AL - Query By Committee,0.9009187279151945,0.7695973705834018,0.752047534928537,0.7879858657243817,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,20,75
Low Under Sampled,Random Forest - AL - Query By Committee,0.8246996466431096,0.4922730529116774,0.6282654127481714,0.4046777721689382,20,75
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,20,75
Low Normal,Random Forest - AL - Query By Committee,0.9040282685512367,0.783551163532037,0.7442846328538986,0.8271916540467777,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,20,75
Low Over Sampled,Random Forest - SSL - Self Training,0.902791519434629,0.7747482191107836,0.7545454545454545,0.7960625946491671,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,20,75
Low Under Sampled,Random Forest - SSL - Self Training,0.8730388692579505,0.6792823350888155,0.723384030418251,0.6402490324751808,20,75
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,20,75
Low Normal,Random Forest - SSL - Self Training,0.9082332155477032,0.7844634409494564,0.7739927939731411,0.7952212687195019,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,20,75
Low Over Sampled,Random Forest - SSL - Co Training,0.8982685512367491,0.7695878351340536,0.7338217338217338,0.8090190139660104,20,75
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,20,75
Low Under Sampled,Random Forest - SSL - Co Training,0.8715547703180212,0.6773764089819828,0.7167543200601052,0.6420999495204442,20,75
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,20,75
Low Normal,Random Forest - SSL - Co Training,0.906113074204947,0.7891771800364993,0.7466966966966967,0.8367827696449605,20,75
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,25,60
Low Over Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.9080565371024736,0.7830220146764509,0.776161348983303,0.790005047955578,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,25,60
Low Under Sampled,Random Forest - AL - Entropy Uncertainity Sampling,0.82226148409894,0.456098615916955,0.638124054462935,0.3548712771327612,25,60
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,25,60
Low Normal,Random Forest - AL - Entropy Uncertainity Sampling,0.9029681978798586,0.7739173390416598,0.7576978881186522,0.7908463738852431,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,25,60
Low Over Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.908904593639576,0.7853097934710194,0.7774113767518549,0.7933703516742386,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,25,60
Low Under Sampled,Random Forest - AL - Marginal Uncertainity Sampling,0.82226148409894,0.456098615916955,0.638124054462935,0.3548712771327612,25,60
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,25,60
Low Normal,Random Forest - AL - Marginal Uncertainity Sampling,0.8992226148409894,0.7646864686468647,0.7502023636069289,0.7797408716136631,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,25,60
Low Over Sampled,Random Forest - AL - Query By Committee,0.8985865724381625,0.7616279069767442,0.7520091848450058,0.7714958775029447,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,25,60
Low Under Sampled,Random Forest - AL - Query By Committee,0.8245583038869257,0.4916555748950548,0.6278765690376569,0.4040047114252061,25,60
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,25,60
Low Normal,Random Forest - AL - Query By Committee,0.8950530035335689,0.7578277886497065,0.7351684859990508,0.7819283190307925,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,25,60
Low Over Sampled,Random Forest - SSL - Self Training,0.9046289752650176,0.779186779023153,0.7582802547770701,0.801278815413091,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,25,60
Low Under Sampled,Random Forest - SSL - Self Training,0.8734982332155476,0.6827366182204891,0.7212132559445796,0.6481574962140333,25,60
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,25,60
Low Normal,Random Forest - SSL - Self Training,0.9134628975265018,0.7990481660786084,0.779788597053171,0.8192831903079253,25,60
Low Over Sampled,Random Forest - Fine Tuned,0.8996819787985866,0.7676569277354939,0.7472912683237731,0.7891637220259128,25,60
Low Over Sampled,Random Forest - SSL - Co Training,0.8989752650176679,0.7718458223605459,0.7340619307832422,0.8137304391721353,25,60
Low Under Sampled,Random Forest - Fine Tuned,0.8511660777385159,0.6010608069710173,0.6875406283856988,0.5339054349655057,25,60
Low Under Sampled,Random Forest - SSL - Co Training,0.8643816254416962,0.6531718778239654,0.7054460277181339,0.6081103819619721,25,60
Low Normal,Random Forest - Fine Tuned,0.902155477031802,0.7749329431845892,0.7495283018867924,0.8021201413427562,25,60
Low Normal,Random Forest - SSL - Co Training,0.9079858657243816,0.7947990543735225,0.7474433081369497,0.8485613326602726,25,60
